FL16Y,glon,glat,association,logS
FL16Y J1922.5+150,49.816,0.120,blazar,-10.696
FL16Y J1922.5-632,332.962,-27.489,blazar,-12.032
FL16Y J1922.6-745,319.957,-28.144,blazar,-11.328
FL16Y J1922.7+142,49.362,-0.178,unID,-10.759
FL16Y J1922.8+271,60.640,5.773,unID,-11.547
FL16Y J1922.8+141,49.140,-0.340,other,-10.180
FL16Y J1922.9-523,344.848,-25.878,unID,-11.601
FL16Y J1923.0-474,350.110,-24.821,unID,-11.992
FL16Y J1923.2+140,49.116,-0.462,other,-9.559
FL16Y J1923.3-250,13.307,-17.771,blazar,-11.965
FL16Y J1923.5-210,17.176,-16.248,blazar,-10.811
FL16Y J1924.1-312,7.148,-20.212,unID,-11.787
FL16Y J1924.2-154,22.219,-14.260,blazar,-11.651
FL16Y J1924.2-545,342.349,-26.509,blazar,-12.096
FL16Y J1924.4-781,316.117,-28.193,other,-11.541
FL16Y J1924.8-103,27.171,-12.163,unID,-11.215
FL16Y J1924.8-291,9.334,-19.609,blazar,-10.726
FL16Y J1924.9+170,51.873,0.561,unID,-10.992
FL16Y J1925.0+281,61.791,5.818,blazar,-11.198
FL16Y J1925.1+155,50.958,0.022,unID,-10.854
FL16Y J1925.1-101,27.421,-12.122,blazar,-11.071
FL16Y J1925.1-335,4.631,-21.276,blazar,-11.545
FL16Y J1925.2+161,51.239,0.140,other,-10.425
FL16Y J1925.2+152,50.420,-0.305,unID,-10.756
FL16Y J1925.3+370,69.749,9.807,blazar,-11.753
FL16Y J1925.4+172,52.304,0.644,psr,-10.897
FL16Y J1925.6-221,16.183,-17.204,blazar,-11.660
FL16Y J1925.7+122,47.915,-1.782,blazar,-11.043
FL16Y J1925.9-360,2.486,-22.136,unID,-11.491
FL16Y J1926.4+160,51.137,-0.239,unID,-11.063
FL16Y J1926.6+205,55.466,2.030,blazar,-11.046
FL16Y J1926.7-032,33.881,-9.432,unID,-11.479
FL16Y J1926.8+615,93.317,19.746,blazar,-10.842
FL16Y J1927.0+040,40.643,-6.030,unID,-11.899
FL16Y J1927.1+160,51.281,-0.345,unID,-10.795
FL16Y J1927.3-004,36.422,-8.298,unID,-11.432
FL16Y J1927.5+015,38.771,-7.138,other,-11.571
FL16Y J1927.5+611,92.732,19.444,blazar,-10.995
FL16Y J1927.5+352,68.491,8.681,unID,-11.694
FL16Y J1927.6+025,39.735,-6.675,unID,-11.486
FL16Y J1928.0+332,66.717,7.668,other,-11.599
FL16Y J1928.3+735,105.622,23.503,blazar,-11.620
FL16Y J1928.7+533,85.384,16.376,unID,-12.074
FL16Y J1928.8+303,64.238,6.179,other,-11.453
FL16Y J1928.8+175,53.141,0.187,other,-10.759
FL16Y J1929.0+172,52.680,-0.105,unID,-10.519
FL16Y J1929.3+614,93.280,19.418,blazar,-11.467
FL16Y J1929.5+182,53.574,0.231,other,-11.038
FL16Y J1929.9+090,45.491,-4.260,blazar,-10.874
FL16Y J1930.0-275,11.081,-20.206,unID,-11.606
FL16Y J1930.5+185,54.110,0.254,other,-11.176
FL16Y J1930.8+313,65.334,6.257,other,-11.361
FL16Y J1931.0+165,52.467,-0.780,unID,-10.580
FL16Y J1931.1+093,46.057,-4.303,blazar,-10.524
FL16Y J1931.2-155,22.837,-15.849,blazar,-11.808
FL16Y J1931.2+595,91.614,18.527,blazar,-12.134
FL16Y J1931.6+522,84.435,15.486,blazar,-11.725
FL16Y J1932.2+222,57.400,1.612,psr,-11.258
FL16Y J1932.3+191,54.657,0.078,psr,-10.159
FL16Y J1933.0-453,352.871,-25.989,blazar,-11.424
FL16Y J1933.0-163,22.473,-16.473,unID,-11.966
FL16Y J1933.3+072,44.378,-5.831,blazar,-10.922
FL16Y J1933.7+184,54.417,-0.424,other,-10.886
FL16Y J1933.9-102,28.312,-14.106,blazar,-11.574
FL16Y J1933.9-270,12.228,-20.720,unID,-11.536
FL16Y J1934.2-241,15.015,-19.782,blazar,-11.672
FL16Y J1934.3+654,97.376,20.321,blazar,-11.298
FL16Y J1934.4+600,91.828,18.189,blazar,-11.709
FL16Y J1934.4+103,47.325,-4.529,blazar,-11.338
FL16Y J1934.4+613,93.406,18.813,blazar,-11.907
FL16Y J1934.8-144,24.347,-16.151,unID,-11.530
FL16Y J1934.9+354,69.429,7.461,unID,-11.656
FL16Y J1935.1+190,54.887,-0.564,unID,-10.887
FL16Y J1935.2+133,49.986,-3.307,unID,-11.516
FL16Y J1935.4+202,56.063,0.029,psr,-10.584
FL16Y J1935.5+140,50.524,-3.087,unID,-11.820
FL16Y J1935.7+294,64.227,4.469,other,-11.427
FL16Y J1936.7+835,116.332,25.786,blazar,-11.736
FL16Y J1936.7+192,55.309,-0.743,unID,-11.307
FL16Y J1936.9-295,9.643,-22.305,unID,-11.555
FL16Y J1936.9-472,351.160,-27.021,blazar,-11.086
FL16Y J1936.9-055,32.840,-12.791,unID,-11.272
FL16Y J1937.1-550,342.457,-28.352,unID,-11.815
FL16Y J1937.3-395,359.156,-25.380,blazar,-10.963
FL16Y J1937.3-421,356.675,-25.964,blazar,-11.419
FL16Y J1939.5-152,24.210,-17.443,blazar,-11.438
FL16Y J1939.6+213,57.525,-0.283,msp,-10.629
FL16Y J1939.7+282,63.425,3.017,unID,-11.527
FL16Y J1939.7-492,348.885,-27.887,blazar,-11.564
FL16Y J1940.1-251,14.684,-21.340,unID,-11.412
FL16Y J1940.9+511,83.925,13.652,unID,-12.034
FL16Y J1941.2+721,104.271,22.102,blazar,-11.390
FL16Y J1941.3-621,334.503,-29.544,blazar,-10.486
FL16Y J1942.1+114,49.172,-5.665,unID,-11.508
FL16Y J1942.2+401,74.058,8.321,blazar,-11.234
FL16Y J1942.6-582,338.790,-29.458,blazar,-11.537
FL16Y J1942.7+103,48.260,-6.365,blazar,-10.561
FL16Y J1943.0-351,4.588,-25.157,blazar,-11.492
FL16Y J1943.2+232,59.501,-0.124,other,-11.171
FL16Y J1943.8+284,64.166,2.408,unID,-11.451
FL16Y J1943.9-053,33.908,-14.200,blazar,-11.561
FL16Y J1944.0+211,57.764,-1.313,blazar,-11.148
FL16Y J1944.0-270,13.092,-22.831,blazar,-11.658
FL16Y J1944.2+392,73.506,7.576,blazar,-11.368
FL16Y J1944.3-534,344.143,-29.229,unID,-11.974
FL16Y J1944.3-123,27.475,-17.320,unID,-11.524
FL16Y J1944.4-452,353.603,-27.889,blazar,-11.463
FL16Y J1944.5+175,54.828,-3.151,unID,-11.722
FL16Y J1944.7+430,76.820,9.270,unID,-11.534
FL16Y J1944.8-214,18.570,-21.085,blazar,-10.908
FL16Y J1945.3-400,359.434,-26.903,blazar,-11.551
FL16Y J1945.9+093,47.815,-7.503,blazar,-11.484
FL16Y J1945.9-311,8.984,-24.568,blazar,-11.003
FL16Y J1946.2+243,60.870,-0.120,other,-11.193
FL16Y J1946.4-152,24.847,-19.002,unID,-11.580
FL16Y J1946.5-540,343.888,-29.572,msp,-11.038
FL16Y J1946.8+341,69.346,4.638,msp,-11.850
FL16Y J1946.9+003,39.853,-12.084,unID,-11.757
FL16Y J1947.1+172,54.820,-3.863,unID,-11.568
FL16Y J1947.6-112,28.920,-17.560,unID,-11.452
FL16Y J1947.8+274,63.767,1.156,other,-10.986
FL16Y J1948.1+120,50.233,-6.776,blazar,-11.463
FL16Y J1948.3+251,61.684,-0.192,unID,-11.144
FL16Y J1948.8+242,60.969,-0.741,unID,-11.439
FL16Y J1948.9+131,51.365,-6.359,blazar,-11.102
FL16Y J1949.1+341,69.506,4.192,unID,-11.517
FL16Y J1949.2+725,105.047,21.735,blazar,-11.553
FL16Y J1949.3-145,25.679,-19.404,unID,-11.374
FL16Y J1949.3+124,51.013,-6.651,blazar,-11.517
FL16Y J1949.5+731,105.369,21.830,blazar,-11.566
FL16Y J1949.5+090,47.810,-8.533,blazar,-11.160
FL16Y J1950.2+382,73.239,6.087,other,-11.795
FL16Y J1950.4-801,313.754,-29.196,unID,-11.579
FL16Y J1950.6-732,321.594,-30.129,blazar,-11.925
FL16Y J1950.6+345,70.298,4.285,blazar,-11.737
FL16Y J1950.7+241,61.064,-1.198,msp,-11.080
FL16Y J1950.9+121,50.713,-7.294,blazar,-11.236
FL16Y J1951.0-273,13.128,-24.472,blazar,-11.574
FL16Y J1951.1-110,29.577,-18.208,blazar,-11.666
FL16Y J1951.3+252,62.209,-0.674,msp,-11.081
FL16Y J1951.4+262,62.969,-0.234,unID,-10.911
FL16Y J1951.8-051,35.194,-15.796,blazar,-11.502
FL16Y J1952.6+292,65.760,1.113,other,-10.896
FL16Y J1952.9-702,324.993,-30.581,blazar,-11.468
FL16Y J1952.9+325,68.773,2.822,psr,-9.876
FL16Y J1953.3+765,109.142,22.948,blazar,-11.926
FL16Y J1953.6+184,56.740,-4.543,other,-11.351
FL16Y J1953.8+384,73.917,5.661,psr,-11.173
FL16Y J1954.3+283,65.250,0.368,psr,-9.955
FL16Y J1954.4+325,68.912,2.562,other,-10.509
FL16Y J1954.6-112,29.660,-19.132,blazar,-10.893
FL16Y J1954.7+242,61.647,-1.908,unID,-11.336
FL16Y J1954.9-564,340.985,-30.984,blazar,-11.387
FL16Y J1954.9+194,57.727,-4.309,unID,-11.771
FL16Y J1955.0+253,62.804,-1.286,unID,-11.124
FL16Y J1955.0-160,25.154,-21.142,blazar,-11.191
FL16Y J1955.2+135,52.783,-7.307,blazar,-11.183
FL16Y J1955.3-503,348.113,-30.510,unID,-11.643
FL16Y J1955.6+513,85.288,11.766,blazar,-10.952
FL16Y J1955.7+021,42.455,-13.208,blazar,-11.479
FL16Y J1955.8-165,24.378,-21.656,unID,-11.550
FL16Y J1955.9+115,51.052,-8.488,unID,-11.968
FL16Y J1956.3+023,42.827,-13.182,blazar,-11.784
FL16Y J1956.3-701,325.167,-30.883,unID,-11.882
FL16Y J1957.0-322,8.406,-27.189,blazar,-11.162
FL16Y J1957.4+251,62.773,-1.933,msp,-11.328
FL16Y J1957.5+123,51.774,-8.547,unID,-11.750
FL16Y J1957.6+503,84.590,11.016,psr,-10.570
FL16Y J1957.9-384,1.579,-28.955,blazar,-10.198
FL16Y J1958.0-071,34.026,-18.072,blazar,-11.664
FL16Y J1958.0+243,62.283,-2.404,blazar,-11.179
FL16Y J1958.1+694,102.248,19.816,blazar,-11.973
FL16Y J1958.2-301,10.955,-26.775,blazar,-10.949
FL16Y J1958.5+351,71.367,3.049,other,-11.130
FL16Y J1958.7+284,65.886,-0.359,psr,-10.003
FL16Y J1959.1-424,357.087,-29.992,blazar,-11.280
FL16Y J1959.2+164,55.697,-6.718,unID,-11.774
FL16Y J1959.3-612,335.512,-31.646,unID,-12.172
FL16Y J1959.3+384,74.448,4.722,blazar,-11.153
FL16Y J1959.6+204,59.204,-4.705,msp,-10.758
FL16Y J1959.7-472,351.793,-30.840,blazar,-10.902
FL16Y J1959.8-183,23.157,-23.156,unID,-11.623
FL16Y J2000.0+183,57.315,-5.946,unID,-11.693
FL16Y J2000.0+650,98.007,17.667,blazar,-9.962
FL16Y J2000.1+421,77.558,6.436,blazar,-11.543
FL16Y J2000.3-293,11.813,-26.993,blazar,-11.013
FL16Y J2000.6-132,28.314,-21.310,blazar,-11.179
FL16Y J2000.9+661,99.113,18.093,blazar,-11.800
FL16Y J2000.9-174,24.008,-23.118,blazar,-10.619
FL16Y J2001.2+435,79.069,7.111,blazar,-10.536
FL16Y J2001.3+161,55.439,-7.461,unID,-11.421
FL16Y J2001.4-005,40.334,-15.931,unID,-11.859
FL16Y J2001.5-081,33.362,-19.350,blazar,-11.560
FL16Y J2001.6+703,103.308,19.963,blazar,-11.202
FL16Y J2001.9-573,339.907,-31.972,blazar,-11.615
FL16Y J2002.3-711,323.829,-31.245,blazar,-11.567
FL16Y J2002.9+630,96.205,16.421,blazar,-11.832
FL16Y J2003.1-100,31.887,-20.433,unID,-11.548
FL16Y J2003.7+230,61.637,-4.328,unID,-11.476
FL16Y J2004.1+252,63.620,-3.204,other,-11.345
FL16Y J2004.2-360,4.936,-29.543,unID,-11.851
FL16Y J2004.4+333,70.679,1.189,other,-10.484
FL16Y J2005.0+342,71.329,1.456,unID,-11.091
FL16Y J2005.2+700,102.876,19.428,blazar,-11.250
FL16Y J2005.3-182,23.875,-24.285,blazar,-11.479
FL16Y J2005.5+775,110.465,22.735,blazar,-10.697
FL16Y J2005.9-230,19.000,-26.147,blazar,-10.877
FL16Y J2005.9+335,71.124,1.087,unID,-11.691
FL16Y J2006.2+310,68.679,-0.542,psr,-10.966
FL16Y J2006.3+183,58.083,-7.230,unID,-11.679
FL16Y J2006.3+642,97.641,16.728,blazar,-11.465
FL16Y J2006.5+014,43.394,-15.779,msp,-11.514
FL16Y J2007.1+070,48.241,-13.296,unID,-11.521
FL16Y J2007.2-143,27.811,-23.258,unID,-11.381
FL16Y J2007.2-315,9.648,-29.107,unID,-11.621
FL16Y J2007.6+660,99.297,17.423,blazar,-11.182
FL16Y J2007.6-630,333.348,-32.554,unID,-11.973
FL16Y J2007.7-853,307.610,-28.472,unID,-12.058
FL16Y J2007.7-772,316.698,-30.544,blazar,-11.575
FL16Y J2007.8+334,71.146,0.636,msp,-11.119
FL16Y J2007.9+251,63.975,-3.974,unID,-11.423
FL16Y J2008.0-443,355.336,-31.874,other,-10.962
FL16Y J2008.4+161,56.462,-8.840,unID,-11.665
FL16Y J2009.1+674,100.849,18.044,unID,-11.592
FL16Y J2009.4-484,350.378,-32.601,blazar,-10.484
FL16Y J2009.6+072,48.902,-13.650,blazar,-11.595
FL16Y J2009.6+242,63.542,-4.734,unID,-11.279
FL16Y J2009.8-211,21.303,-26.354,unID,-11.717
FL16Y J2009.9+313,69.493,-0.951,unID,-11.212
FL16Y J2009.9+722,105.356,20.176,blazar,-10.875
FL16Y J2010.0+354,73.066,1.354,blazar,-11.244
FL16Y J2010.2-252,16.997,-27.810,blazar,-12.264
FL16Y J2011.0-061,36.470,-20.531,unID,-11.769
FL16Y J2011.2-033,39.055,-19.328,unID,-11.623
FL16Y J2011.7-154,27.127,-24.720,blazar,-11.284
FL16Y J2011.9-564,340.930,-33.318,unID,-11.838
FL16Y J2012.0-335,7.759,-30.591,unID,-11.645
FL16Y J2012.1+462,82.317,6.859,blazar,-10.329
FL16Y J2012.2-523,345.979,-33.293,blazar,-11.844
FL16Y J2012.3-164,26.184,-25.237,blazar,-11.171
FL16Y J2012.3+280,66.867,-3.302,unID,-11.128
FL16Y J2013.0-371,3.936,-31.538,blazar,-11.545
FL16Y J2013.0-382,2.601,-31.775,blazar,-11.931
FL16Y J2013.7+361,73.889,0.988,other,-10.923
FL16Y J2014.3-004,42.001,-18.745,blazar,-11.314
FL16Y J2014.5+064,48.937,-15.043,blazar,-11.262
FL16Y J2014.9+122,53.919,-12.218,unID,-11.664
FL16Y J2015.0+162,57.354,-10.149,blazar,-11.404
FL16Y J2015.1-871,305.806,-28.069,unID,-11.962
FL16Y J2015.2-013,41.336,-19.334,blazar,-10.919
FL16Y J2015.4-143,28.811,-25.038,blazar,-11.829
FL16Y J2015.5+655,99.512,16.622,blazar,-11.584
FL16Y J2015.6+371,74.888,1.190,blazar,-10.043
FL16Y J2015.7+075,50.107,-14.699,msp,-11.665
FL16Y J2016.1+371,74.944,1.114,psr,-11.447
FL16Y J2016.3+495,85.590,8.109,blazar,-11.695
FL16Y J2016.4-233,19.525,-28.531,blazar,-11.643
FL16Y J2016.4-090,34.360,-22.976,blazar,-10.970
FL16Y J2016.6+163,57.790,-10.321,blazar,-11.476
FL16Y J2017.2+365,74.801,0.745,unID,-10.777
FL16Y J2017.3+352,73.626,-0.067,unID,-11.560
FL16Y J2017.4+060,48.632,-16.030,msp,-10.441
FL16Y J2017.5-411,359.549,-33.098,blazar,-11.634
FL16Y J2017.5-375,3.469,-32.533,blazar,-11.834
FL16Y J2017.7-161,27.329,-26.212,msp,-11.233
FL16Y J2017.8-011,42.011,-19.732,unID,-11.719
FL16Y J2017.9+362,74.518,0.380,psr,-10.146
FL16Y J2018.0+790,111.924,22.670,unID,-11.947
FL16Y J2018.5+385,76.598,1.668,blazar,-10.961
FL16Y J2019.0+282,67.990,-4.323,unID,-11.362
FL16Y J2019.6+061,49.112,-16.413,unID,-11.508
FL16Y J2021.0+403,78.241,2.197,other,-9.975
FL16Y J2021.1+365,75.231,0.105,psr,-9.295
FL16Y J2021.5-204,22.901,-28.726,blazar,-11.528
FL16Y J2021.5+402,78.230,2.082,psr,-9.087
FL16Y J2021.5+373,75.826,0.414,unID,-10.832
FL16Y J2021.9-722,322.242,-32.555,blazar,-11.836
FL16Y J2022.0+062,49.629,-16.789,blazar,-11.425
FL16Y J2022.0+361,74.767,-0.434,unID,-11.604
FL16Y J2022.3+080,51.098,-16.042,unID,-11.541
FL16Y J2022.3-451,354.920,-34.469,blazar,-11.022
FL16Y J2022.3+384,76.864,0.937,psr,-10.637
FL16Y J2022.4+041,47.625,-18.045,unID,-11.979
FL16Y J2022.4+761,109.286,21.139,blazar,-10.895
FL16Y J2023.2-194,24.190,-28.742,unID,-11.754
FL16Y J2023.3+315,71.402,-3.094,blazar,-11.162
FL16Y J2023.5+204,62.200,-9.423,other,-11.833
FL16Y J2023.6-113,32.612,-25.679,blazar,-11.035
FL16Y J2023.6+412,79.268,2.323,blazar,-10.862
FL16Y J2023.7-012,42.583,-21.102,blazar,-11.595
FL16Y J2023.8-482,351.070,-34.952,blazar,-11.874
FL16Y J2024.1+320,71.635,-3.147,other,-11.229
FL16Y J2024.4-084,35.570,-24.647,blazar,-11.153
FL16Y J2024.6-325,9.664,-32.901,blazar,-11.111
FL16Y J2024.6-232,20.279,-30.313,blazar,-11.738
FL16Y J2024.7-645,330.947,-34.210,blazar,-11.585
FL16Y J2025.1+031,47.143,-19.104,blazar,-11.052
FL16Y J2025.2-223,21.380,-30.131,blazar,-11.409
FL16Y J2025.3+334,73.119,-2.412,blazar,-10.585
FL16Y J2025.6-073,36.901,-24.388,blazar,-10.086
FL16Y J2026.2+471,84.373,5.327,unID,-11.634
FL16Y J2026.2-284,14.492,-32.210,blazar,-11.564
FL16Y J2026.3+764,109.922,21.204,blazar,-11.588
FL16Y J2026.4+143,57.281,-13.454,unID,-11.622
FL16Y J2026.6+345,74.225,-1.973,blazar,-11.137
FL16Y J2027.0+372,76.383,-0.519,other,-10.964
FL16Y J2027.0+334,73.350,-2.689,blazar,-11.505
FL16Y J2027.1+281,68.834,-5.903,unID,-11.085
FL16Y J2028.3+333,73.365,-3.011,psr,-10.241
FL16Y J2028.6+411,79.601,1.396,other,-8.921
FL16Y J2028.8-001,44.424,-21.624,unID,-11.898
FL16Y J2028.9-183,25.952,-29.593,blazar,-11.550
FL16Y J2029.4-423,358.192,-35.482,msp,-11.568
FL16Y J2029.4-240,19.973,-31.558,unID,-11.864
FL16Y J2029.5-534,344.627,-35.890,blazar,-12.037
FL16Y J2029.5+492,86.431,6.096,blazar,-10.852
FL16Y J2029.7+100,53.936,-16.487,unID,-11.671
FL16Y J2029.9-014,43.068,-22.617,blazar,-11.768
FL16Y J2030.0+364,76.126,-1.440,psr,-10.347
FL16Y J2030.0-031,41.738,-23.330,unID,-12.072
FL16Y J2030.2-062,38.689,-24.835,blazar,-11.660
FL16Y J2030.3-503,348.392,-36.065,unID,-11.727
FL16Y J2030.4-050,39.940,-24.294,blazar,-11.800
FL16Y J2030.5+223,64.663,-9.732,blazar,-11.817
FL16Y J2030.5-143,30.305,-28.431,blazar,-11.644
FL16Y J2030.8-695,324.874,-33.810,blazar,-11.586
FL16Y J2030.8-162,28.547,-29.176,blazar,-11.566
FL16Y J2030.9+441,82.352,2.882,psr,-10.327
FL16Y J2030.9+193,62.225,-11.527,blazar,-11.064
FL16Y J2031.0-261,17.698,-32.545,blazar,-11.579
FL16Y J2031.2-411,359.920,-35.661,blazar,-11.817
FL16Y J2031.7+162,59.569,-13.523,blazar,-11.675
FL16Y J2031.8+313,72.263,-4.722,unID,-11.728
FL16Y J2031.9+240,66.097,-9.152,blazar,-11.835
FL16Y J2032.0+121,56.148,-15.784,blazar,-11.195
FL16Y J2032.2+412,80.230,1.024,psr,-9.825
FL16Y J2032.3-581,338.936,-35.967,blazar,-11.809
FL16Y J2032.3-054,39.534,-25.041,unID,-12.107
FL16Y J2032.4+405,79.848,0.691,other,-10.333
FL16Y J2032.5-071,38.047,-25.782,unID,-11.912
FL16Y J2032.7+400,79.244,0.180,unID,-10.510
FL16Y J2032.8-000,45.072,-22.429,unID,-11.780
FL16Y J2032.9+055,50.521,-19.460,unID,-11.710
FL16Y J2033.0+390,78.350,-0.550,unID,-10.679
FL16Y J2033.7+630,98.144,13.479,blazar,-11.833
FL16Y J2034.5+724,106.597,18.733,unID,-11.528
FL16Y J2034.5+115,56.138,-16.546,blazar,-10.963
FL16Y J2034.8-420,359.125,-36.405,blazar,-11.449
FL16Y J2034.9-044,40.769,-25.186,blazar,-11.634
FL16Y J2035.0+363,76.604,-2.348,msp,-10.882
FL16Y J2035.2+035,49.094,-20.944,unID,-11.603
FL16Y J2035.4+105,55.413,-17.240,blazar,-10.467
FL16Y J2035.6+445,83.332,2.547,other,-11.803
FL16Y J2035.9+490,86.707,5.010,blazar,-11.067
FL16Y J2036.0+565,93.174,9.695,unID,-11.631
FL16Y J2036.2-020,43.539,-24.186,msp,-11.743
FL16Y J2036.3+655,100.669,14.811,blazar,-11.212
FL16Y J2036.5-060,39.724,-26.107,unID,-12.026
FL16Y J2036.6-282,15.521,-34.336,blazar,-11.239
FL16Y J2036.8-332,9.605,-35.525,blazar,-11.403
FL16Y J2037.4+464,85.095,3.488,other,-11.232
FL16Y J2037.7-050,40.873,-25.927,unID,-11.865
FL16Y J2038.5+493,87.430,5.018,unID,-11.456
FL16Y J2038.7-365,5.503,-36.510,unID,-11.920
FL16Y J2038.8+511,88.827,6.010,blazar,-10.794
FL16Y J2038.8+421,81.614,0.517,unID,-10.501
FL16Y J2039.0-104,35.303,-28.734,blazar,-10.817
FL16Y J2039.3-361,6.334,-36.525,msp,-11.472
FL16Y J2039.4+521,89.695,6.542,blazar,-11.334
FL16Y J2039.5+215,65.275,-11.857,blazar,-11.526
FL16Y J2039.5+505,88.581,5.686,other,-11.581
FL16Y J2039.5-561,341.259,-37.143,msp,-10.814
FL16Y J2039.5+664,101.603,15.038,unID,-11.756
FL16Y J2039.8+321,73.792,-5.704,blazar,-11.497
FL16Y J2040.0-250,19.680,-34.156,blazar,-11.467
FL16Y J2040.0+123,57.530,-17.267,blazar,-11.922
FL16Y J2040.1-573,339.631,-37.068,blazar,-11.454
FL16Y J2040.1-711,323.151,-34.224,blazar,-11.310
FL16Y J2040.2-462,353.779,-37.636,blazar,-11.730
FL16Y J2040.2+415,81.497,0.115,unID,-10.814
FL16Y J2040.3-305,12.927,-35.697,blazar,-11.639
FL16Y J2040.3+031,49.183,-22.374,unID,-11.891
FL16Y J2040.4-170,28.740,-31.568,blazar,-11.263
FL16Y J2041.1+473,86.090,3.456,unID,-10.617
FL16Y J2041.2-613,334.584,-36.594,blazar,-11.516
FL16Y J2041.4+555,92.735,8.447,other,-11.607
FL16Y J2041.8-373,4.824,-37.212,blazar,-11.395
FL16Y J2041.8-731,320.738,-33.723,blazar,-11.633
FL16Y J2042.1+242,67.771,-10.809,blazar,-11.121
FL16Y J2042.2+024,48.982,-23.046,msp,-11.197
FL16Y J2042.2-532,344.836,-37.795,unID,-11.983
FL16Y J2042.3+575,94.466,9.594,unID,-11.602
FL16Y J2042.3+420,81.894,-0.082,unID,-10.960
FL16Y J2042.4-192,26.474,-32.816,unID,-12.083
FL16Y J2042.7+162,61.239,-15.588,blazar,-11.561
FL16Y J2042.8-541,343.753,-37.809,unID,-11.689
FL16Y J2042.9+151,60.278,-16.302,unID,-11.534
FL16Y J2042.9-575,339.135,-37.403,unID,-11.980
FL16Y J2043.2-015,44.667,-25.631,blazar,-11.593
FL16Y J2043.3+171,61.922,-15.321,msp,-10.544
FL16Y J2043.4-151,31.011,-31.563,unID,-11.759
FL16Y J2043.5+424,82.579,0.181,other,-10.900
FL16Y J2043.6+000,46.603,-24.743,blazar,-11.485
FL16Y J2043.7+220,66.119,-12.465,unID,-11.523
FL16Y J2043.7+274,70.623,-9.144,psr,-10.981
FL16Y J2043.8+103,56.273,-19.184,blazar,-12.046
FL16Y J2043.8-480,351.622,-38.279,unID,-11.476
FL16Y J2043.9+205,65.065,-13.278,unID,-11.664
FL16Y J2044.2-164,29.475,-32.320,unID,-11.855
FL16Y J2044.6+663,101.701,14.489,unID,-11.809
FL16Y J2044.9+043,51.077,-22.650,unID,-11.757
FL16Y J2044.9+502,88.760,4.740,other,-10.101
FL16Y J2045.0-234,21.662,-34.831,blazar,-11.498
FL16Y J2046.0+593,96.109,10.217,unID,-11.505
FL16Y J2046.0-683,326.100,-35.472,msp,-11.624
FL16Y J2046.2-162,30.084,-32.623,unID,-11.570
FL16Y J2046.4+292,72.414,-8.547,other,-11.754
FL16Y J2046.7-540,343.818,-38.378,unID,-11.847
FL16Y J2046.8-101,36.856,-30.216,blazar,-11.520
FL16Y J2046.8-425,358.104,-38.696,blazar,-11.776
FL16Y J2046.9-735,319.873,-33.848,blazar,-11.860
FL16Y J2046.9-023,44.575,-26.728,blazar,-11.652
FL16Y J2047.3+105,57.065,-19.709,msp,-11.452
FL16Y J2048.0-312,12.798,-37.419,blazar,-11.448
FL16Y J2048.4-680,326.631,-35.833,blazar,-11.430
FL16Y J2048.4+435,84.001,0.167,unID,-10.995
FL16Y J2049.0-402,1.515,-38.918,blazar,-11.896
FL16Y J2049.0+164,62.415,-16.649,blazar,-11.617
FL16Y J2049.3-003,46.758,-26.305,blazar,-12.018
FL16Y J2049.6+411,82.045,-1.701,unID,-11.149
FL16Y J2049.6+215,66.766,-13.720,unID,-11.837
FL16Y J2049.8+100,56.709,-20.690,blazar,-10.869
FL16Y J2049.9-245,20.755,-36.238,blazar,-11.582
FL16Y J2050.0+444,84.776,0.441,unID,-10.876
FL16Y J2050.0+040,51.392,-23.976,blazar,-11.137
FL16Y J2050.4+180,63.732,-16.126,unID,-11.794
FL16Y J2050.4-262,18.878,-36.770,blazar,-11.374
FL16Y J2050.9-301,14.261,-37.792,unID,-11.949
FL16Y J2051.0+304,74.110,-8.462,other,-10.182
FL16Y J2051.0+305,74.124,-8.463,unID,-10.478
FL16Y J2051.0+553,93.384,7.242,other,-11.401
FL16Y J2051.1-082,39.189,-30.406,msp,-11.629
FL16Y J2051.7+505,89.721,4.125,msp,-11.044
FL16Y J2052.1+163,62.669,-17.381,unID,-11.719
FL16Y J2052.2-553,341.903,-38.994,blazar,-10.817
FL16Y J2052.6+433,84.271,-0.593,other,-11.436
FL16Y J2052.7+081,55.456,-22.330,blazar,-11.861
FL16Y J2052.8+121,59.135,-20.009,msp,-11.342
FL16Y J2053.0+413,82.786,-1.904,unID,-11.209
FL16Y J2053.1+573,95.092,8.242,unID,-11.339
FL16Y J2053.4-323,11.465,-38.780,unID,-11.846
FL16Y J2053.4+442,85.002,-0.157,blazar,-11.158
FL16Y J2053.8+702,105.427,16.102,blazar,-11.859
FL16Y J2053.8+292,73.366,-9.855,blazar,-10.900
FL16Y J2053.8-405,0.838,-39.877,unID,-11.721
FL16Y J2054.1+690,104.367,15.294,unID,-11.335
FL16Y J2054.6+473,87.475,1.643,blazar,-11.562
FL16Y J2054.9+001,48.427,-27.044,blazar,-11.554
FL16Y J2055.1-521,345.988,-39.831,unID,-11.816
FL16Y J2055.1-102,37.663,-32.169,blazar,-11.752
FL16Y J2055.3+301,74.220,-9.589,other,-11.652
FL16Y J2055.3-050,43.221,-29.791,blazar,-11.623
FL16Y J2055.4-002,47.907,-27.469,blazar,-11.281
FL16Y J2055.8+154,62.536,-18.583,msp,-11.540
